TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
132,2041,Serving Platter,Kitchen,Main,Receipt,2026-03-05 00:00:00,126,42.49,5353.57,PO-1680,Purchase Order Receipt,497,623,system,Transaction processed for Main location,system,2026-03-05 00:00:00
133,3104,Ski Tuning Bench - Portable,Ski,Backup,Adjustment,2025-12-11 00:00:00,7,149.65,1047.55,ADJ-133,System Correction,30,37,warehouse2,Transaction processed for Backup location,system,2025-12-11 00:00:00
134,1572,MountainDream Sleeping Bag,Camping,Main,Receipt,2025-05-01 00:00:00,168,218.47,36703.72,PO-5641,Purchase Order Receipt,415,583,warehouse1,Transaction processed for Main location,system,2025-05-01 00:00:00
135,1531,Summit Breeze Jacket,Camping,Backup,Sale,2025-12-20 00:00:00,-11,105.03,-1155.33,SO-31600,Customer Sale,389,378,system,Transaction processed for Backup location,system,2025-12-20 00:00:00
136,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Receipt,2026-01-06 00:00:00,197,584.82,115210.31,PO-2804,Purchase Order Receipt,97,294,warehouse2,Transaction processed for Main location,system,2026-01-06 00:00:00
137,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-08-13 00:00:00,-9,78.37,-705.33,SO-52371,Customer Sale,99,90,warehouse2,Transaction processed for Main location,system,2025-08-13 00:00:00
138,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-03-08 00:00:00,-46,213.27,-9810.42,SO-59263,Customer Sale,528,482,system,Transaction processed for Main location,system,2025-03-08 00:00:00
139,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Sale,2026-01-18 00:00:00,-40,1037.2,-41488.0,SO-87551,Customer Sale,95,55,warehouse1,Transaction processed for Main location,system,2026-01-18 00:00:00
140,3081,All-Temp Ski Wax Kit,Ski,Regional,Sale,2026-02-24 00:00:00,-44,62.48,-2749.12,SO-35951,Customer Sale,125,81,warehouse1,Transaction processed for Regional location,system,2026-02-24 00:00:00
141,2021,Chef Knife,Kitchen,Main,Sale,2025-04-29 00:00:00,-4,67.03,-268.12,SO-32228,Customer Sale,184,180,warehouse1,Transaction processed for Main location,system,2025-04-29 00:00:00
142,2051,Ice Cream Bowl,Kitchen,Backup,Adjustment,2025-06-17 00:00:00,3,15.46,46.38,ADJ-142,System Correction,15,18,warehouse1,Transaction processed for Backup location,system,2025-06-17 00:00:00
143,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2025-01-02 00:00:00,-44,483.34,-21266.96,SO-27830,Customer Sale,55,11,warehouse1,Transaction processed for Main location,system,2025-01-02 00:00:00
144,3091,Freestyle Snowboard - 155cm,Ski,Backup,Sale,2025-06-13 00:00:00,-14,467.5,-6545.0,SO-21006,Customer Sale,38,24,warehouse2,Transaction processed for Backup location,system,2025-06-13 00:00:00
145,1521,Adventurer Pro Backpack,Camping,Main,Sale,2025-07-07 00:00:00,-18,122.33,-2201.94,SO-71956,Customer Sale,120,102,warehouse2,Transaction processed for Main location,system,2025-07-07 00:00:00
146,1511,Alpine Explorer Tent,Camping,Main,Receipt,2025-04-18 00:00:00,51,355.22,18116.31,PO-6851,Purchase Order Receipt,207,258,warehouse1,Transaction processed for Main location,system,2025-04-18 00:00:00
147,3102,Winter Hiking Boots - Waterproof,Ski,Main,Receipt,2025-01-28 00:00:00,145,174.55,25309.33,PO-7694,Purchase Order Receipt,9,154,warehouse2,Transaction processed for Main location,system,2025-01-28 00:00:00
148,2012,Espresso Machine,Kitchen,Main,Sale,2025-04-18 00:00:00,-25,325.57,-8139.25,SO-81546,Customer Sale,243,218,warehouse1,Transaction processed for Main location,system,2025-04-18 00:00:00
149,1522,SummitClimber Backpack,Camping,Main,Receipt,2025-08-29 00:00:00,182,180.09,32776.3,PO-5023,Purchase Order Receipt,335,517,warehouse1,Transaction processed for Main location,system,2025-08-29 00:00:00
150,2041,Serving Platter,Kitchen,Main,Receipt,2025-07-06 00:00:00,51,41.62,2122.49,PO-9338,Purchase Order Receipt,385,436,system,Transaction processed for Main location,system,2025-07-06 00:00:00
151,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2025-02-17 00:00:00,119,186.05,22139.74,PO-8190,Purchase Order Receipt,85,204,warehouse1,Transaction processed for Main location,system,2025-02-17 00:00:00
152,2021,Chef Knife,Kitchen,Main,Sale,2026-03-20 00:00:00,-37,67.03,-2480.11,SO-90511,Customer Sale,353,316,warehouse1,Transaction processed for Main location,system,2026-03-20 00:00:00
153,3082,Edge Tuning Tool Set,Ski,Backup,Sale,2026-01-04 00:00:00,-36,73.61,-2649.96,SO-98391,Customer Sale,40,4,warehouse1,Transaction processed for Backup location,system,2026-01-04 00:00:00
154,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-02-01 00:00:00,135,11.81,1594.28,PO-8846,Purchase Order Receipt,98,233,warehouse2,Transaction processed for Backup location,system,2025-02-01 00:00:00
155,2031,Coffee Mug,Kitchen,Main,Receipt,2025-10-06 00:00:00,144,26.68,3842.18,PO-7365,Purchase Order Receipt,716,860,system,Transaction processed for Main location,system,2025-10-06 00:00:00
156,1522,SummitClimber Backpack,Camping,Backup,Return,2025-04-19 00:00:00,3,137.76,413.28,RET-95726,Customer Return,274,277,warehouse2,Transaction processed for Backup location,system,2025-04-19 00:00:00
157,1512,SkyView 2-Person Tent,Camping,Main,Adjustment,2025-05-28 00:00:00,-3,218.33,-654.99,ADJ-157,Cycle Count,1286,1283,warehouse1,Transaction processed for Main location,system,2025-05-28 00:00:00
158,1541,TrekReady Hiking Boots,Camping,Main,Transfer,2026-03-17 00:00:00,-48,128.0,-6144.0,TRF-1195,Warehouse Transfer,258,210,warehouse1,Transaction processed for Main location,system,2026-03-17 00:00:00
159,3051,Insulated Ski Jacket - Men's,Ski,Regional,Receipt,2025-01-02 00:00:00,51,202.53,10329.15,PO-5315,Purchase Order Receipt,78,129,warehouse1,Transaction processed for Regional location,system,2025-01-02 00:00:00
160,1572,MountainDream Sleeping Bag,Camping,Main,Adjustment,2026-01-25 00:00:00,11,213.27,2345.97,ADJ-160,System Correction,390,401,system,Transaction processed for Main location,system,2026-01-25 00:00:00
161,1533,RainGuard Hiking Jacket,Camping,Backup,Sale,2026-02-08 00:00:00,-8,105.56,-844.48,SO-78596,Customer Sale,327,319,warehouse2,Transaction processed for Backup location,system,2026-02-08 00:00:00
162,1571,CozyNights Sleeping Bag,Camping,Main,Receipt,2025-12-22 00:00:00,158,119.67,18908.52,PO-4211,Purchase Order Receipt,86,244,system,Transaction processed for Main location,system,2025-12-22 00:00:00
163,3051,Insulated Ski Jacket - Men's,Ski,Regional,Sale,2026-03-18 00:00:00,-32,212.14,-6788.48,SO-54044,Customer Sale,92,60,warehouse2,Transaction processed for Regional location,system,2026-03-18 00:00:00
164,3102,Winter Hiking Boots - Waterproof,Ski,Main,Sale,2025-06-06 00:00:00,-43,171.6,-7378.8,SO-56468,Customer Sale,26,-17,system,Transaction processed for Main location,system,2025-06-06 00:00:00
165,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2025-08-10 00:00:00,-1,364.98,-364.98,SO-40232,Customer Sale,84,83,warehouse2,Transaction processed for Main location,system,2025-08-10 00:00:00
166,3053,Waterproof Ski Pants,Ski,Main,Return,2025-10-13 00:00:00,1,144.86,144.86,RET-29808,Customer Return,65,66,system,Transaction processed for Main location,system,2025-10-13 00:00:00
167,2071,Baking Pan,Kitchen,Main,Receipt,2025-09-01 00:00:00,155,17.89,2772.44,PO-3168,Purchase Order Receipt,87,242,system,Transaction processed for Main location,system,2025-09-01 00:00:00
168,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2025-12-17 00:00:00,-49,364.98,-17884.02,SO-94211,Customer Sale,31,-18,warehouse1,Transaction processed for Main location,system,2025-12-17 00:00:00
169,1532,TrailBlaze Hiking Pants,Camping,Backup,Transfer,2026-03-28 00:00:00,-47,59.67,-2804.49,TRF-1113,Warehouse Transfer,221,174,warehouse2,Transaction processed for Backup location,system,2026-03-28 00:00:00
170,2081,Food Storage Set,Kitchen,Main,Sale,2025-09-27 00:00:00,-49,27.59,-1351.91,SO-55770,Customer Sale,431,382,warehouse1,Transaction processed for Main location,system,2025-09-27 00:00:00
171,1553,Adventure Dining Table,Camping,Backup,Damage,2025-04-01 00:00:00,-5,107.63,-538.15,DMG-171,Warehouse Damage,89,84,system,Transaction processed for Backup location,system,2025-04-01 00:00:00
172,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2026-01-13 00:00:00,-34,300.75,-10225.5,SO-30017,Customer Sale,102,68,warehouse1,Transaction processed for Backup location,system,2026-01-13 00:00:00
173,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Receipt,2025-06-16 00:00:00,77,146.17,11254.87,PO-6450,Purchase Order Receipt,55,132,warehouse2,Transaction processed for Main location,system,2025-06-16 00:00:00
174,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Damage,2025-04-03 00:00:00,-8,1037.2,-8297.6,DMG-174,Shipping Damage,15,7,system,Transaction processed for Main location,system,2025-04-03 00:00:00
175,2112,4-Slice Toaster,Kitchen,Main,Receipt,2025-10-18 00:00:00,89,59.86,5327.63,PO-1854,Purchase Order Receipt,255,344,warehouse2,Transaction processed for Main location,system,2025-10-18 00:00:00
176,2111,High-Speed Blender,Kitchen,Main,Receipt,2025-08-07 00:00:00,27,145.84,3937.8,PO-1897,Purchase Order Receipt,168,195,warehouse2,Transaction processed for Main location,system,2025-08-07 00:00:00
177,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Receipt,2025-10-18 00:00:00,153,80.57,12327.34,PO-5307,Purchase Order Receipt,46,199,warehouse1,Transaction processed for Main location,system,2025-10-18 00:00:00
178,3051,Insulated Ski Jacket - Men's,Ski,Regional,Receipt,2025-05-16 00:00:00,129,209.91,27078.27,PO-2335,Purchase Order Receipt,12,141,system,Transaction processed for Regional location,system,2025-05-16 00:00:00
179,1562,PowerBurner Camping Stove,Camping,Main,Adjustment,2025-11-13 00:00:00,16,132.44,2119.04,ADJ-179,Physical Count,188,204,warehouse2,Transaction processed for Main location,system,2025-11-13 00:00:00
180,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-11-24 00:00:00,-42,213.27,-8957.34,SO-55328,Customer Sale,433,391,warehouse2,Transaction processed for Main location,system,2025-11-24 00:00:00
181,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2025-08-03 00:00:00,-44,483.34,-21266.96,SO-52977,Customer Sale,27,-17,system,Transaction processed for Main location,system,2025-08-03 00:00:00
182,1543,TrekStar Hiking Sandals,Camping,Main,Receipt,2026-01-04 00:00:00,81,53.39,4324.61,PO-4374,Purchase Order Receipt,25,106,system,Transaction processed for Main location,system,2026-01-04 00:00:00
183,1512,SkyView 2-Person Tent,Camping,Main,Sale,2025-06-26 00:00:00,-3,218.33,-654.99,SO-86159,Customer Sale,1296,1293,warehouse2,Transaction processed for Main location,system,2025-06-26 00:00:00
184,3071,Ski Boot Bag - Premium,Ski,Main,Adjustment,2026-03-06 00:00:00,1,46.21,46.21,ADJ-184,Cycle Count,67,68,warehouse1,Transaction processed for Main location,system,2026-03-06 00:00:00
185,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2025-08-20 00:00:00,-24,59.67,-1432.08,SO-92783,Customer Sale,85,61,warehouse2,Transaction processed for Backup location,system,2025-08-20 00:00:00
186,1521,Adventurer Pro Backpack,Camping,Main,Receipt,2025-06-22 00:00:00,142,123.83,17584.28,PO-2678,Purchase Order Receipt,148,290,warehouse1,Transaction processed for Main location,system,2025-06-22 00:00:00
187,1543,TrekStar Hiking Sandals,Camping,Main,Sale,2025-02-19 00:00:00,-17,54.83,-932.11,SO-51189,Customer Sale,54,37,warehouse1,Transaction processed for Main location,system,2025-02-19 00:00:00
188,2061,Mixing Bowl,Kitchen,Main,Adjustment,2025-04-17 00:00:00,-15,26.85,-402.75,ADJ-188,Cycle Count,263,248,system,Transaction processed for Main location,system,2025-04-17 00:00:00
189,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Damage,2025-03-31 00:00:00,-7,293.85,-2056.95,DMG-189,Quality Issue,72,65,system,Transaction processed for Backup location,system,2025-03-31 00:00:00
190,2051,Ice Cream Bowl,Kitchen,Regional,Sale,2026-01-12 00:00:00,-24,15.46,-371.04,SO-57621,Customer Sale,248,224,warehouse1,Transaction processed for Regional location,system,2026-01-12 00:00:00
191,1532,TrailBlaze Hiking Pants,Camping,Backup,Receipt,2026-01-17 00:00:00,47,58.88,2767.43,PO-4141,Purchase Order Receipt,68,115,system,Transaction processed for Backup location,system,2026-01-17 00:00:00
192,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2025-05-11 00:00:00,-15,79.7,-1195.5,SO-99014,Customer Sale,476,461,warehouse2,Transaction processed for Backup location,system,2025-05-11 00:00:00
193,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2026-03-23 00:00:00,-42,213.27,-8957.34,SO-33400,Customer Sale,525,483,warehouse1,Transaction processed for Main location,system,2026-03-23 00:00:00
194,2091,Spatula,Kitchen,Main,Receipt,2025-07-17 00:00:00,67,8.01,536.74,PO-4651,Purchase Order Receipt,211,278,warehouse1,Transaction processed for Main location,system,2025-07-17 00:00:00
195,1561,EcoFire Camping Stove,Camping,Main,Transfer,2025-08-30 00:00:00,-44,85.91,-3780.04,TRF-3353,Warehouse Transfer,106,62,warehouse1,Transaction processed for Main location,system,2025-08-30 00:00:00
196,3082,Edge Tuning Tool Set,Ski,Backup,Receipt,2025-09-10 00:00:00,108,77.08,8324.96,PO-5674,Purchase Order Receipt,84,192,warehouse2,Transaction processed for Backup location,system,2025-09-10 00:00:00
197,1512,SkyView 2-Person Tent,Camping,Main,Sale,2025-01-04 00:00:00,-42,218.33,-9169.86,SO-86052,Customer Sale,1313,1271,system,Transaction processed for Main location,system,2025-01-04 00:00:00
198,1512,SkyView 2-Person Tent,Camping,Main,Sale,2026-03-28 00:00:00,-30,218.33,-6549.9,SO-47380,Customer Sale,1357,1327,warehouse2,Transaction processed for Main location,system,2026-03-28 00:00:00
199,2111,High-Speed Blender,Kitchen,Main,Return,2025-02-20 00:00:00,1,118.29,118.29,RET-80732,Customer Return,231,232,warehouse2,Transaction processed for Main location,system,2025-02-20 00:00:00
200,2111,High-Speed Blender,Kitchen,Main,Sale,2025-03-28 00:00:00,-20,147.86,-2957.2,SO-88533,Customer Sale,295,275,system,Transaction processed for Main location,system,2025-03-28 00:00:00
201,3051,Insulated Ski Jacket - Men's,Ski,Backup,Receipt,2025-07-18 00:00:00,121,217.61,26330.68,PO-2503,Purchase Order Receipt,23,144,warehouse2,Transaction processed for Backup location,system,2025-07-18 00:00:00
202,1512,SkyView 2-Person Tent,Camping,Main,Sale,2025-07-30 00:00:00,-15,218.33,-3274.95,SO-78714,Customer Sale,1378,1363,warehouse1,Transaction processed for Main location,system,2025-07-30 00:00:00
203,2012,Espresso Machine,Kitchen,Main,Sale,2025-07-28 00:00:00,-36,325.57,-11720.52,SO-83572,Customer Sale,205,169,system,Transaction processed for Main location,system,2025-07-28 00:00:00
204,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2025-05-31 00:00:00,-13,142.0,-1846.0,SO-37499,Customer Sale,89,76,system,Transaction processed for Main location,system,2025-05-31 00:00:00
205,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2025-06-20 00:00:00,-15,46.21,-693.15,SO-48968,Customer Sale,28,13,warehouse1,Transaction processed for Main location,system,2025-06-20 00:00:00
206,3052,Thermal Base Layer Set - Women's,Ski,Backup,Sale,2026-02-02 00:00:00,-40,94.05,-3762.0,SO-78770,Customer Sale,87,47,warehouse1,Transaction processed for Backup location,system,2026-02-02 00:00:00
207,2022,Fork Set,Kitchen,Main,Adjustment,2025-03-18 00:00:00,-11,28.04,-308.44,ADJ-207,System Correction,780,769,warehouse1,Transaction processed for Main location,system,2025-03-18 00:00:00
208,1523,TrailLite Daypack,Camping,Backup,Transfer,2026-03-14 00:00:00,-7,53.74,-376.18,TRF-7337,Warehouse Transfer,343,336,system,Transaction processed for Backup location,system,2026-03-14 00:00:00
209,3052,Thermal Base Layer Set - Women's,Ski,Backup,Sale,2025-11-06 00:00:00,-5,94.05,-470.25,SO-47791,Customer Sale,54,49,system,Transaction processed for Backup location,system,2025-11-06 00:00:00
210,1532,TrailBlaze Hiking Pants,Camping,Main,Receipt,2026-02-05 00:00:00,124,59.14,7333.05,PO-4338,Purchase Order Receipt,409,533,warehouse2,Transaction processed for Main location,system,2026-02-05 00:00:00
211,3052,Thermal Base Layer Set - Women's,Ski,Backup,Adjustment,2025-04-07 00:00:00,8,94.05,752.4,ADJ-211,System Correction,2,10,warehouse1,Transaction processed for Backup location,system,2025-04-07 00:00:00
212,2112,4-Slice Toaster,Kitchen,Main,Sale,2025-02-20 00:00:00,-12,57.95,-695.4,SO-49074,Customer Sale,171,159,warehouse2,Transaction processed for Main location,system,2025-02-20 00:00:00
213,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Adjustment,2025-11-11 00:00:00,-9,171.6,-1544.4,ADJ-213,System Correction,93,84,warehouse1,Transaction processed for Backup location,system,2025-11-11 00:00:00
214,1553,Adventure Dining Table,Camping,Main,Receipt,2025-09-28 00:00:00,104,107.34,11163.56,PO-8478,Purchase Order Receipt,5,109,system,Transaction processed for Main location,system,2025-09-28 00:00:00
215,1542,TrailWalker Hiking Shoes,Camping,Backup,Damage,2025-06-17 00:00:00,-10,79.7,-797.0,DMG-215,Shipping Damage,441,431,warehouse2,Transaction processed for Backup location,system,2025-06-17 00:00:00
216,2121,Bamboo Cutting Board Set,Kitchen,Regional,Receipt,2025-10-20 00:00:00,71,33.13,2352.33,PO-4394,Purchase Order Receipt,80,151,warehouse2,Transaction processed for Regional location,system,2025-10-20 00:00:00
217,2101,Measuring Cup Set,Kitchen,Main,Receipt,2026-03-06 00:00:00,59,15.95,941.21,PO-3116,Purchase Order Receipt,276,335,system,Transaction processed for Main location,system,2026-03-06 00:00:00
218,1553,Adventure Dining Table,Camping,Main,Adjustment,2025-10-30 00:00:00,15,107.63,1614.45,ADJ-218,Cycle Count,109,124,warehouse1,Transaction processed for Main location,system,2025-10-30 00:00:00
219,1581,LED Headlamp - Rechargeable,Camping,Main,Receipt,2025-06-22 00:00:00,47,54.68,2570.11,PO-7860,Purchase Order Receipt,197,244,system,Transaction processed for Main location,system,2025-06-22 00:00:00
220,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-06-24 00:00:00,-11,78.37,-862.07,SO-88470,Customer Sale,60,49,system,Transaction processed for Main location,system,2025-06-24 00:00:00
221,2112,4-Slice Toaster,Kitchen,Main,Adjustment,2025-01-30 00:00:00,5,57.95,289.75,ADJ-221,Physical Count,254,259,warehouse2,Transaction processed for Main location,system,2025-01-30 00:00:00
222,3061,Professional Ski Helmet,Ski,Main,Sale,2026-03-10 00:00:00,-23,133.23,-3064.29,SO-63387,Customer Sale,65,42,system,Transaction processed for Main location,system,2026-03-10 00:00:00
223,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Receipt,2025-08-27 00:00:00,125,1039.29,129911.01,PO-2192,Purchase Order Receipt,31,156,system,Transaction processed for Main location,system,2025-08-27 00:00:00
224,2021,Chef Knife,Kitchen,Backup,Sale,2025-12-01 00:00:00,-10,67.03,-670.3,SO-54222,Customer Sale,131,121,warehouse1,Transaction processed for Backup location,system,2025-12-01 00:00:00
225,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Transfer,2026-02-07 00:00:00,-18,78.37,-1410.66,TRF-2189,Warehouse Transfer,56,38,system,Transaction processed for Main location,system,2026-02-07 00:00:00
