TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
132,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Sale,2026-01-09 00:00:00,-12,511.74,-6140.88,SO-85476,Customer Sale,81,69,warehouse1,Transaction processed for Backup location,system,2026-01-09 00:00:00
133,2081,Food Storage Set,Kitchen,Main,Sale,2026-01-26 00:00:00,-9,26.64,-239.76,SO-94579,Customer Sale,107,98,warehouse2,Transaction processed for Main location,system,2026-01-26 00:00:00
134,3102,Winter Hiking Boots - Waterproof,Ski,Main,Receipt,2025-03-09 00:00:00,24,172.51,4140.24,PO-3881,Purchase Order Receipt,169,193,warehouse1,Transaction processed for Main location,system,2025-03-09 00:00:00
135,2021,Chef Knife,Kitchen,Main,Sale,2026-01-07 00:00:00,-18,54.49,-980.82,SO-52198,Customer Sale,121,103,warehouse2,Transaction processed for Main location,system,2026-01-07 00:00:00
136,1521,Adventurer Pro Backpack,Camping,Backup,Sale,2025-01-20 00:00:00,-38,117.87,-4479.06,SO-88178,Customer Sale,97,59,system,Transaction processed for Backup location,system,2025-01-20 00:00:00
137,3082,Edge Tuning Tool Set,Ski,Main,Adjustment,2025-08-31 00:00:00,-19,95.08,-1806.52,ADJ-137,System Correction,35,16,system,Transaction processed for Main location,system,2025-08-31 00:00:00
138,2051,Ice Cream Bowl,Kitchen,Backup,Receipt,2025-11-14 00:00:00,139,15.71,2183.16,PO-2201,Purchase Order Receipt,86,225,system,Transaction processed for Backup location,system,2025-11-14 00:00:00
139,3101,Winter Boots - Insulated,Ski,Main,Sale,2026-03-30 00:00:00,-7,119.61,-837.27,SO-17907,Customer Sale,15,8,system,Transaction processed for Main location,system,2026-03-30 00:00:00
140,2011,Coffee Maker,Kitchen,Main,Sale,2025-09-09 00:00:00,-48,140.77,-6756.96,SO-35296,Customer Sale,69,21,warehouse2,Transaction processed for Main location,system,2025-09-09 00:00:00
141,3081,All-Temp Ski Wax Kit,Ski,Main,Return,2026-02-18 00:00:00,1,41.41,41.41,RET-23259,Customer Return,33,34,system,Transaction processed for Main location,system,2026-02-18 00:00:00
142,1541,TrekReady Hiking Boots,Camping,Main,Receipt,2026-01-24 00:00:00,127,137.32,17439.19,PO-1569,Purchase Order Receipt,84,211,system,Transaction processed for Main location,system,2026-01-24 00:00:00
143,3032,Comfort Fit Recreational Boots,Ski,Backup,Receipt,2026-04-06 00:00:00,97,267.65,25961.84,PO-9647,Purchase Order Receipt,87,184,system,Transaction processed for Backup location,system,2026-04-06 00:00:00
144,2041,Serving Platter,Kitchen,Main,Sale,2026-02-08 00:00:00,-16,43.5,-696.0,SO-68538,Customer Sale,14,-2,system,Transaction processed for Main location,system,2026-02-08 00:00:00
145,2071,Baking Pan,Kitchen,Main,Receipt,2025-11-29 00:00:00,67,21.4,1433.82,PO-1350,Purchase Order Receipt,18,85,warehouse1,Transaction processed for Main location,system,2025-11-29 00:00:00
146,3062,Anti-Fog Ski Goggles,Ski,Main,Receipt,2025-01-20 00:00:00,47,85.72,4028.65,PO-3039,Purchase Order Receipt,62,109,system,Transaction processed for Main location,system,2025-01-20 00:00:00
147,1531,Summit Breeze Jacket,Camping,Backup,Adjustment,2025-12-09 00:00:00,-12,118.88,-1426.56,ADJ-147,Physical Count,227,215,warehouse1,Transaction processed for Backup location,system,2025-12-09 00:00:00
148,3072,Hand Warmers - 10 Pack,Ski,Backup,Sale,2025-07-11 00:00:00,-26,9.22,-239.72,SO-24526,Customer Sale,99,73,warehouse1,Transaction processed for Backup location,system,2025-07-11 00:00:00
149,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Receipt,2026-04-26 00:00:00,150,144.31,21646.23,PO-7994,Purchase Order Receipt,68,218,system,Transaction processed for Backup location,system,2026-04-26 00:00:00
150,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2026-01-06 00:00:00,-31,280.22,-8686.82,SO-67413,Customer Sale,84,53,warehouse1,Transaction processed for Backup location,system,2026-01-06 00:00:00
151,3101,Winter Boots - Insulated,Ski,Main,Sale,2025-10-16 00:00:00,-27,119.61,-3229.47,SO-96785,Customer Sale,16,-11,system,Transaction processed for Main location,system,2025-10-16 00:00:00
152,1521,Adventurer Pro Backpack,Camping,Main,Sale,2026-03-01 00:00:00,-42,117.87,-4950.54,SO-54545,Customer Sale,127,85,system,Transaction processed for Main location,system,2026-03-01 00:00:00
153,2111,High-Speed Blender,Kitchen,Backup,Receipt,2025-01-29 00:00:00,60,131.41,7884.78,PO-6723,Purchase Order Receipt,58,118,system,Transaction processed for Backup location,system,2025-01-29 00:00:00
154,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2025-04-17 00:00:00,186,66.7,12406.78,PO-7018,Purchase Order Receipt,109,295,warehouse2,Transaction processed for Backup location,system,2025-04-17 00:00:00
155,2021,Chef Knife,Kitchen,Backup,Return,2026-03-12 00:00:00,4,43.59,174.37,RET-12984,Customer Return,95,99,warehouse2,Transaction processed for Backup location,system,2026-03-12 00:00:00
156,2101,Measuring Cup Set,Kitchen,Main,Receipt,2025-07-27 00:00:00,161,14.86,2391.66,PO-4097,Purchase Order Receipt,177,338,warehouse1,Transaction processed for Main location,system,2025-07-27 00:00:00
157,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2025-11-29 00:00:00,-1,325.6,-325.6,SO-11113,Customer Sale,106,105,warehouse2,Transaction processed for Backup location,system,2025-11-29 00:00:00
158,2041,Serving Platter,Kitchen,Backup,Sale,2025-03-16 00:00:00,-1,43.5,-43.5,SO-10854,Customer Sale,19,18,system,Transaction processed for Backup location,system,2025-03-16 00:00:00
159,2021,Chef Knife,Kitchen,Backup,Transfer,2025-10-20 00:00:00,-29,54.49,-1580.21,TRF-7478,Warehouse Transfer,73,44,system,Transaction processed for Backup location,system,2025-10-20 00:00:00
160,2121,Bamboo Cutting Board Set,Kitchen,Main,Receipt,2025-05-29 00:00:00,192,31.18,5986.28,PO-8919,Purchase Order Receipt,86,278,system,Transaction processed for Main location,system,2025-05-29 00:00:00
161,3101,Winter Boots - Insulated,Ski,Main,Adjustment,2025-05-12 00:00:00,4,119.61,478.44,ADJ-161,System Correction,106,110,system,Transaction processed for Main location,system,2025-05-12 00:00:00
162,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2025-10-25 00:00:00,166,189.37,31435.39,PO-2817,Purchase Order Receipt,82,248,warehouse1,Transaction processed for Main location,system,2025-10-25 00:00:00
163,2021,Chef Knife,Kitchen,Backup,Receipt,2025-07-20 00:00:00,200,53.27,10653.6,PO-6800,Purchase Order Receipt,94,294,warehouse1,Transaction processed for Backup location,system,2025-07-20 00:00:00
164,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Adjustment,2025-08-26 00:00:00,8,63.97,511.76,ADJ-164,Physical Count,43,51,system,Transaction processed for Backup location,system,2025-08-26 00:00:00
165,2031,Coffee Mug,Kitchen,Backup,Sale,2025-03-02 00:00:00,-24,20.63,-495.12,SO-16912,Customer Sale,127,103,system,Transaction processed for Backup location,system,2025-03-02 00:00:00
166,1522,SummitClimber Backpack,Camping,Main,Sale,2025-06-05 00:00:00,-47,172.08,-8087.76,SO-52135,Customer Sale,38,-9,warehouse2,Transaction processed for Main location,system,2025-06-05 00:00:00
167,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Transfer,2026-01-20 00:00:00,-13,347.04,-4511.52,TRF-3478,Warehouse Transfer,75,62,system,Transaction processed for Main location,system,2026-01-20 00:00:00
168,2111,High-Speed Blender,Kitchen,Main,Receipt,2025-12-28 00:00:00,175,122.58,21451.84,PO-7149,Purchase Order Receipt,64,239,system,Transaction processed for Main location,system,2025-12-28 00:00:00
169,2071,Baking Pan,Kitchen,Backup,Sale,2025-08-13 00:00:00,-22,21.57,-474.54,SO-33287,Customer Sale,77,55,warehouse2,Transaction processed for Backup location,system,2025-08-13 00:00:00
170,1563,CompactCook Camping Stove,Camping,Main,Sale,2025-02-27 00:00:00,-46,63.08,-2901.68,SO-47751,Customer Sale,18,-28,warehouse2,Transaction processed for Main location,system,2025-02-27 00:00:00
171,2051,Ice Cream Bowl,Kitchen,Main,Sale,2025-03-27 00:00:00,-27,15.86,-428.22,SO-70840,Customer Sale,29,2,system,Transaction processed for Main location,system,2025-03-27 00:00:00
172,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2025-07-11 00:00:00,-22,491.77,-10818.94,SO-32366,Customer Sale,340,318,system,Transaction processed for Main location,system,2025-07-11 00:00:00
173,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Adjustment,2025-03-14 00:00:00,-11,347.04,-3817.44,ADJ-173,Cycle Count,95,84,warehouse1,Transaction processed for Main location,system,2025-03-14 00:00:00
174,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Sale,2025-05-11 00:00:00,-39,511.74,-19957.86,SO-86421,Customer Sale,85,46,warehouse1,Transaction processed for Backup location,system,2025-05-11 00:00:00
175,1552,TrekMaster Camping Chair,Camping,Regional,Sale,2025-08-17 00:00:00,-28,53.14,-1487.92,SO-91673,Customer Sale,34,6,warehouse1,Transaction processed for Regional location,system,2025-08-17 00:00:00
176,3052,Thermal Base Layer Set - Women's,Ski,Backup,Sale,2026-01-30 00:00:00,-43,94.36,-4057.48,SO-69196,Customer Sale,23,-20,warehouse2,Transaction processed for Backup location,system,2026-01-30 00:00:00
177,3053,Waterproof Ski Pants,Ski,Backup,Receipt,2025-07-18 00:00:00,114,168.22,19177.53,PO-5832,Purchase Order Receipt,8,122,warehouse1,Transaction processed for Backup location,system,2025-07-18 00:00:00
178,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2025-10-12 00:00:00,-24,39.96,-959.04,SO-45468,Customer Sale,39,15,warehouse1,Transaction processed for Main location,system,2025-10-12 00:00:00
179,3053,Waterproof Ski Pants,Ski,Backup,Sale,2026-01-10 00:00:00,-11,173.38,-1907.18,SO-12863,Customer Sale,65,54,system,Transaction processed for Backup location,system,2026-01-10 00:00:00
180,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2025-01-12 00:00:00,-41,491.77,-20162.57,SO-17937,Customer Sale,223,182,warehouse2,Transaction processed for Main location,system,2025-01-12 00:00:00
181,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2026-01-12 00:00:00,-10,347.04,-3470.4,SO-16799,Customer Sale,75,65,warehouse1,Transaction processed for Main location,system,2026-01-12 00:00:00
182,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2025-06-28 00:00:00,58,61.04,3540.3,PO-9225,Purchase Order Receipt,82,140,system,Transaction processed for Backup location,system,2025-06-28 00:00:00
183,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-08-24 00:00:00,-32,87.74,-2807.68,SO-84553,Customer Sale,12,-20,warehouse1,Transaction processed for Backup location,system,2025-08-24 00:00:00
184,2111,High-Speed Blender,Kitchen,Main,Sale,2025-05-11 00:00:00,-14,128.4,-1797.6,SO-31640,Customer Sale,65,51,system,Transaction processed for Main location,system,2025-05-11 00:00:00
185,3104,Ski Tuning Bench - Portable,Ski,Main,Damage,2025-12-06 00:00:00,-4,130.12,-520.48,DMG-185,Warehouse Damage,54,50,warehouse1,Transaction processed for Main location,system,2025-12-06 00:00:00
186,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2025-01-05 00:00:00,-36,62.58,-2252.88,SO-92028,Customer Sale,23,-13,warehouse2,Transaction processed for Main location,system,2025-01-05 00:00:00
187,1512,SkyView 2-Person Tent,Camping,Main,Sale,2025-01-15 00:00:00,-46,237.35,-10918.1,SO-34998,Customer Sale,164,118,warehouse1,Transaction processed for Main location,system,2025-01-15 00:00:00
188,3091,Freestyle Snowboard - 155cm,Ski,Main,Transfer,2025-10-31 00:00:00,-6,420.23,-2521.38,TRF-3757,Warehouse Transfer,123,117,warehouse2,Transaction processed for Main location,system,2025-10-31 00:00:00
189,2091,Spatula,Kitchen,Main,Sale,2025-01-23 00:00:00,-32,8.83,-282.56,SO-34182,Customer Sale,113,81,system,Transaction processed for Main location,system,2025-01-23 00:00:00
190,2051,Ice Cream Bowl,Kitchen,Backup,Sale,2025-08-02 00:00:00,-45,15.86,-713.7,SO-47779,Customer Sale,97,52,warehouse1,Transaction processed for Backup location,system,2025-08-02 00:00:00
191,1531,Summit Breeze Jacket,Camping,Backup,Sale,2025-11-02 00:00:00,-33,118.88,-3923.04,SO-81205,Customer Sale,49,16,system,Transaction processed for Backup location,system,2025-11-02 00:00:00
192,1563,CompactCook Camping Stove,Camping,Main,Sale,2025-01-15 00:00:00,-48,63.08,-3027.84,SO-76089,Customer Sale,58,10,warehouse2,Transaction processed for Main location,system,2025-01-15 00:00:00
193,3104,Ski Tuning Bench - Portable,Ski,Main,Return,2025-07-13 00:00:00,4,104.1,416.38,RET-29840,Customer Return,239,243,warehouse2,Transaction processed for Main location,system,2025-07-13 00:00:00
194,1531,Summit Breeze Jacket,Camping,Backup,Receipt,2025-04-24 00:00:00,41,120.33,4933.48,PO-3810,Purchase Order Receipt,74,115,warehouse1,Transaction processed for Backup location,system,2025-04-24 00:00:00
195,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2026-02-16 00:00:00,-47,347.04,-16310.88,SO-24253,Customer Sale,241,194,system,Transaction processed for Main location,system,2026-02-16 00:00:00
196,3104,Ski Tuning Bench - Portable,Ski,Backup,Adjustment,2025-06-02 00:00:00,17,130.12,2212.04,ADJ-196,Cycle Count,84,101,system,Transaction processed for Backup location,system,2025-06-02 00:00:00
197,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Receipt,2025-12-22 00:00:00,43,954.3,41034.94,PO-3109,Purchase Order Receipt,138,181,warehouse2,Transaction processed for Main location,system,2025-12-22 00:00:00
198,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2026-04-20 00:00:00,172,200.46,34478.77,PO-2464,Purchase Order Receipt,101,273,warehouse1,Transaction processed for Main location,system,2026-04-20 00:00:00
199,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2025-02-22 00:00:00,-28,50.65,-1418.2,SO-19657,Customer Sale,140,112,warehouse2,Transaction processed for Main location,system,2025-02-22 00:00:00
200,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-07-16 00:00:00,-4,210.14,-840.56,SO-43874,Customer Sale,214,210,system,Transaction processed for Main location,system,2025-07-16 00:00:00
201,3061,Professional Ski Helmet,Ski,Main,Receipt,2025-11-04 00:00:00,130,130.52,16967.56,PO-9830,Purchase Order Receipt,67,197,system,Transaction processed for Main location,system,2025-11-04 00:00:00
202,2021,Chef Knife,Kitchen,Main,Receipt,2025-07-23 00:00:00,97,53.85,5223.58,PO-8659,Purchase Order Receipt,193,290,warehouse2,Transaction processed for Main location,system,2025-07-23 00:00:00
203,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2025-11-08 00:00:00,-21,88.4,-1856.4,SO-50364,Customer Sale,152,131,system,Transaction processed for Main location,system,2025-11-08 00:00:00
204,1562,PowerBurner Camping Stove,Camping,Main,Sale,2026-03-09 00:00:00,-37,146.42,-5417.54,SO-59472,Customer Sale,224,187,system,Transaction processed for Main location,system,2026-03-09 00:00:00
205,1553,Adventure Dining Table,Camping,Main,Adjustment,2025-08-14 00:00:00,19,117.62,2234.78,ADJ-205,System Correction,127,146,warehouse2,Transaction processed for Main location,system,2025-08-14 00:00:00
206,1553,Adventure Dining Table,Camping,Main,Receipt,2026-04-18 00:00:00,96,117.35,11265.52,PO-5042,Purchase Order Receipt,98,194,warehouse2,Transaction processed for Main location,system,2026-04-18 00:00:00
207,3052,Thermal Base Layer Set - Women's,Ski,Main,Receipt,2025-06-21 00:00:00,106,97.0,10281.69,PO-9013,Purchase Order Receipt,49,155,warehouse2,Transaction processed for Main location,system,2025-06-21 00:00:00
208,2112,4-Slice Toaster,Kitchen,Main,Adjustment,2025-02-24 00:00:00,5,69.59,347.95,ADJ-208,Cycle Count,27,32,warehouse1,Transaction processed for Main location,system,2025-02-24 00:00:00
209,3103,Snowboard Bindings - Pro,Ski,Main,Transfer,2025-04-10 00:00:00,-18,197.49,-3554.82,TRF-9942,Warehouse Transfer,100,82,warehouse2,Transaction processed for Main location,system,2025-04-10 00:00:00
210,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-11-15 00:00:00,-11,146.42,-1610.62,SO-12493,Customer Sale,173,162,warehouse2,Transaction processed for Main location,system,2025-11-15 00:00:00
211,1543,TrekStar Hiking Sandals,Camping,Regional,Sale,2025-11-23 00:00:00,-24,54.12,-1298.88,SO-27442,Customer Sale,152,128,system,Transaction processed for Regional location,system,2025-11-23 00:00:00
212,2121,Bamboo Cutting Board Set,Kitchen,Main,Sale,2026-04-04 00:00:00,-9,31.46,-283.14,SO-76122,Customer Sale,78,69,system,Transaction processed for Main location,system,2026-04-04 00:00:00
213,2012,Espresso Machine,Kitchen,Main,Sale,2025-11-17 00:00:00,-7,286.54,-2005.78,SO-61977,Customer Sale,136,129,warehouse1,Transaction processed for Main location,system,2025-11-17 00:00:00
214,2011,Coffee Maker,Kitchen,Backup,Transfer,2025-11-09 00:00:00,-39,140.77,-5490.03,TRF-7719,Warehouse Transfer,57,18,system,Transaction processed for Backup location,system,2025-11-09 00:00:00
215,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2025-06-02 00:00:00,-24,51.76,-1242.24,SO-59346,Customer Sale,92,68,system,Transaction processed for Main location,system,2025-06-02 00:00:00
216,1542,TrailWalker Hiking Shoes,Camping,Main,Return,2025-12-08 00:00:00,2,70.72,141.44,RET-81706,Customer Return,86,88,system,Transaction processed for Main location,system,2025-12-08 00:00:00
217,3052,Thermal Base Layer Set - Women's,Ski,Main,Sale,2025-04-17 00:00:00,-19,94.36,-1792.84,SO-21026,Customer Sale,31,12,warehouse2,Transaction processed for Main location,system,2025-04-17 00:00:00
218,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-09-11 00:00:00,-15,87.74,-1316.1,SO-65454,Customer Sale,108,93,system,Transaction processed for Backup location,system,2025-09-11 00:00:00
219,2031,Coffee Mug,Kitchen,Backup,Receipt,2026-03-11 00:00:00,40,21.37,854.74,PO-4270,Purchase Order Receipt,154,194,warehouse1,Transaction processed for Backup location,system,2026-03-11 00:00:00
220,2091,Spatula,Kitchen,Main,Sale,2025-08-11 00:00:00,-44,8.83,-388.52,SO-84247,Customer Sale,102,58,warehouse1,Transaction processed for Main location,system,2025-08-11 00:00:00
221,3101,Winter Boots - Insulated,Ski,Backup,Sale,2025-07-21 00:00:00,-20,119.61,-2392.2,SO-90835,Customer Sale,40,20,system,Transaction processed for Backup location,system,2025-07-21 00:00:00
222,1521,Adventurer Pro Backpack,Camping,Main,Receipt,2025-01-18 00:00:00,38,118.41,4499.44,PO-2432,Purchase Order Receipt,235,273,warehouse1,Transaction processed for Main location,system,2025-01-18 00:00:00
223,1581,LED Headlamp - Rechargeable,Camping,Main,Receipt,2025-03-28 00:00:00,72,48.95,3524.69,PO-1856,Purchase Order Receipt,18,90,system,Transaction processed for Main location,system,2025-03-28 00:00:00
224,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2025-12-21 00:00:00,-38,62.58,-2378.04,SO-96265,Customer Sale,39,1,system,Transaction processed for Backup location,system,2025-12-21 00:00:00
225,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2025-05-22 00:00:00,-4,436.47,-1745.88,SO-29643,Customer Sale,102,98,system,Transaction processed for Backup location,system,2025-05-22 00:00:00
226,3104,Ski Tuning Bench - Portable,Ski,Main,Sale,2025-07-01 00:00:00,-49,130.12,-6375.88,SO-66273,Customer Sale,125,76,warehouse1,Transaction processed for Main location,system,2025-07-01 00:00:00
